user_id,timestamp,key,mapped_to,event,filename,mapping_type
6,2024-10-11 11:00:49,input_2,Up,mapping,006_20241011_091340_key_events.csv,keyboard_key
6,2024-10-11 11:00:49,input_3,Right,mapping,006_20241011_091340_key_events.csv,keyboard_key
6,2024-10-11 11:29:51,input_1,Down,mapping,006_20241011_091340_key_events.csv,keyboard_key
6,2024-10-11 11:29:51,input_2,Left,mapping,006_20241011_091340_key_events.csv,keyboard_key
6,2024-10-11 11:29:51,input_3,Right,mapping,006_20241011_091340_key_events.csv,keyboard_key
7,2024-10-14 09:41:05,input_1,,mapping,007_20241014_094101_key_events.csv,none
7,2024-10-14 09:41:05,input_2,,mapping,007_20241014_094101_key_events.csv,none
7,2024-10-14 09:41:05,input_3,,mapping,007_20241014_094101_key_events.csv,none
7,2024-10-14 09:42:00,input_1,win,mapping,007_20241014_094101_key_events.csv,keyboard_key
7,2024-10-14 09:42:00,input_2,,mapping,007_20241014_094101_key_events.csv,none
7,2024-10-14 09:42:00,input_3,,mapping,007_20241014_094101_key_events.csv,none
7,2024-10-14 09:46:13,input_1,Alt+Tab,mapping,007_20241014_094101_key_events.csv,shortcut
7,2024-10-14 09:46:13,input_2,,mapping,007_20241014_094101_key_events.csv,none
7,2024-10-14 09:46:13,input_3,,mapping,007_20241014_094101_key_events.csv,none
7,2024-10-14 09:48:31,input_1,Alt+Tab,mapping,007_20241014_094101_key_events.csv,shortcut
7,2024-10-14 09:48:31,input_2,,mapping,007_20241014_094101_key_events.csv,none
7,2024-10-14 09:48:31,input_3,,mapping,007_20241014_094101_key_events.csv,none
7,2024-10-14 10:13:19,input_1,Alt+Tab,mapping,007_20241014_094101_key_events.csv,shortcut
7,2024-10-14 10:13:19,input_2,w+o+r+t,mapping,007_20241014_094101_key_events.csv,char
7,2024-10-14 10:13:19,input_3,Enter,mapping,007_20241014_094101_key_events.csv,keyboard_key
7,2024-10-14 10:13:38,input_1,Alt+Tab,mapping,007_20241014_094101_key_events.csv,shortcut
7,2024-10-14 10:13:38,input_2,,mapping,007_20241014_094101_key_events.csv,none
7,2024-10-14 10:13:38,input_3,Enter,mapping,007_20241014_094101_key_events.csv,keyboard_key
7,2024-10-14 12:05:06,input_1,Alt+Tab,mapping,007_20241014_094101_key_events.csv,shortcut
7,2024-10-14 12:05:06,input_2,Ctrl+Tab,mapping,007_20241014_094101_key_events.csv,shortcut
7,2024-10-14 12:05:06,input_3,Enter,mapping,007_20241014_094101_key_events.csv,keyboard_key
7,2024-10-15 10:33:55,input_1,Alt+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 10:33:55,input_2,,mapping,007_20241015_103238_key_events.csv,none
7,2024-10-15 10:33:55,input_3,fn,mapping,007_20241015_103238_key_events.csv,keyboard_key
7,2024-10-15 10:36:03,input_1,Alt+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 10:36:03,input_2,,mapping,007_20241015_103238_key_events.csv,none
7,2024-10-15 10:36:03,input_3,>,mapping,007_20241015_103238_key_events.csv,char
7,2024-10-15 10:38:12,input_1,Alt+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 10:38:12,input_2,win+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 10:38:12,input_3,>,mapping,007_20241015_103238_key_events.csv,char
7,2024-10-15 10:46:25,input_1,Alt+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 10:46:25,input_2,a,mapping,007_20241015_103238_key_events.csv,char
7,2024-10-15 10:46:25,input_3,n,mapping,007_20241015_103238_key_events.csv,char
7,2024-10-15 10:47:13,input_1,Alt+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 10:47:13,input_2,a,mapping,007_20241015_103238_key_events.csv,char
7,2024-10-15 10:47:13,input_3,n,mapping,007_20241015_103238_key_events.csv,char
7,2024-10-15 10:47:33,input_1,Alt+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 10:47:33,input_2,a,mapping,007_20241015_103238_key_events.csv,char
7,2024-10-15 10:47:33,input_3,n,mapping,007_20241015_103238_key_events.csv,char
7,2024-10-15 10:48:40,input_1,Alt+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 10:48:40,input_2,win+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 10:48:40,input_3,>,mapping,007_20241015_103238_key_events.csv,char
7,2024-10-15 15:42:36,input_1,Alt+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 15:42:36,input_2,win+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 15:42:36,input_3,mouse_left,mapping,007_20241015_103238_key_events.csv,char
7,2024-10-15 15:43:10,input_1,Alt+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 15:43:10,input_2,win+Tab,mapping,007_20241015_103238_key_events.csv,shortcut
7,2024-10-15 15:43:10,input_3,Enter,mapping,007_20241015_103238_key_events.csv,keyboard_key
7,2024-10-16 12:56:07,input_1,Alt+Tab,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 12:56:07,input_2,Ctrl+c,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 12:56:07,input_3,Ctrl+v,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 12:56:23,input_1,Alt+Tab,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 12:56:23,input_2,Ctrl+x,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 12:56:23,input_3,Ctrl+v,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 13:46:43,input_1,Alt+Tab,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 13:46:43,input_2,Ctrl+c,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 13:46:43,input_3,Ctrl+v,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 16:33:46,input_1,Alt+Tab,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 16:33:46,input_2,Ctrl+c,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 16:33:46,input_3,Ctrl+z,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 16:34:12,input_1,Alt+Tab,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 16:34:12,input_2,Ctrl+y,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 16:34:12,input_3,Ctrl+z,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 16:35:48,input_1,Alt+Tab,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 16:35:48,input_2,Ctrl+v,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-16 16:35:48,input_3,Ctrl+c,mapping,007_20241016_115038_key_events.csv,shortcut
7,2024-10-17 10:19:32,input_1,Alt+Tab,mapping,007_20241017_101932_key_events.csv,shortcut
7,2024-10-17 10:19:32,input_2,Ctrl+v,mapping,007_20241017_101932_key_events.csv,shortcut
7,2024-10-17 10:19:32,input_3,Ctrl+c,mapping,007_20241017_101932_key_events.csv,shortcut
7,2024-10-17 11:18:24,input_1,Alt+Tab,mapping,007_20241017_101932_key_events.csv,shortcut
7,2024-10-17 11:18:24,input_2,Ctrl+c,mapping,007_20241017_101932_key_events.csv,shortcut
7,2024-10-17 11:18:24,input_3,Ctrl+v,mapping,007_20241017_101932_key_events.csv,shortcut
7,2024-10-18 10:38:46,input_1,Alt+Tab,mapping,007_20241018_103846_key_events.csv,shortcut
7,2024-10-18 10:38:46,input_2,Ctrl+c,mapping,007_20241018_103846_key_events.csv,shortcut
7,2024-10-18 10:38:46,input_3,Ctrl+v,mapping,007_20241018_103846_key_events.csv,shortcut
8,2024-10-14 08:33:56,input_1,,mapping,008_20241014_083344_key_events.csv,none
8,2024-10-14 08:33:56,input_2,,mapping,008_20241014_083344_key_events.csv,none
8,2024-10-14 08:33:56,input_3,,mapping,008_20241014_083344_key_events.csv,none
8,2024-10-14 08:35:04,input_1,win,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 08:35:04,input_2,,mapping,008_20241014_083344_key_events.csv,none
8,2024-10-14 08:35:04,input_3,,mapping,008_20241014_083344_key_events.csv,none
8,2024-10-14 09:06:46,input_1,Ctrl+c,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 09:06:46,input_2,,mapping,008_20241014_083344_key_events.csv,none
8,2024-10-14 09:06:46,input_3,Ctrl+v,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 09:15:15,input_1,Ctrl+c,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 09:15:15,input_2,nexttrack,mapping,008_20241014_083344_key_events.csv,media_key
8,2024-10-14 09:15:15,input_3,Ctrl+v,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:02:32,input_1,Ctrl+c,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:02:32,input_2,Down,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 13:02:32,input_3,Ctrl+v,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:05:46,input_1,Ctrl+c,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:05:46,input_2,Right,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 13:05:46,input_3,Ctrl+v,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:06:15,input_1,Ctrl+c,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:06:15,input_2,Right,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 13:06:15,input_3,Ctrl+v,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:07:41,input_1,Ctrl+c,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:07:41,input_2,Right,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 13:07:41,input_3,Ctrl+v,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:07:56,input_1,Ctrl+c,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:07:56,input_2,Down,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 13:07:56,input_3,Ctrl+v,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:10:36,input_1,Ctrl+c,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:10:36,input_2,Down,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 13:10:36,input_3,Ctrl+v,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:11:01,input_1,Ctrl+c,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:11:01,input_2,Right,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 13:11:01,input_3,Ctrl+v,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:29:04,input_1,Ctrl+c,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:29:04,input_2,Down,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 13:29:04,input_3,Ctrl+v,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 13:37:47,input_1,,mapping,008_20241014_083344_key_events.csv,none
8,2024-10-14 13:37:47,input_2,Down,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 13:37:47,input_3,,mapping,008_20241014_083344_key_events.csv,none
8,2024-10-14 13:38:26,input_1,Left,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 13:38:26,input_2,Down,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 13:38:26,input_3,Right,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 15:58:32,input_1,Ctrl+t,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 15:58:32,input_2,Down,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 15:58:32,input_3,Right,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 16:12:45,input_1,Ctrl+t,mapping,008_20241014_083344_key_events.csv,shortcut
8,2024-10-14 16:12:45,input_2,Down,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-14 16:12:45,input_3,Up,mapping,008_20241014_083344_key_events.csv,keyboard_key
8,2024-10-15 08:01:17,input_1,Ctrl+t,mapping,008_20241015_080112_key_events.csv,shortcut
8,2024-10-15 08:01:17,input_2,Down,mapping,008_20241015_080112_key_events.csv,keyboard_key
8,2024-10-15 08:01:17,input_3,Up,mapping,008_20241015_080112_key_events.csv,keyboard_key
8,2024-10-15 12:48:33,input_1,Ctrl+t,mapping,008_20241015_080112_key_events.csv,shortcut
8,2024-10-15 12:48:33,input_2,nexttrack,mapping,008_20241015_080112_key_events.csv,media_key
8,2024-10-15 12:48:33,input_3,Up,mapping,008_20241015_080112_key_events.csv,keyboard_key
8,2024-10-16 07:45:39,input_1,Ctrl+t,mapping,008_20241016_074530_key_events.csv,shortcut
8,2024-10-16 07:45:39,input_2,nexttrack,mapping,008_20241016_074530_key_events.csv,media_key
8,2024-10-16 07:45:39,input_3,Up,mapping,008_20241016_074530_key_events.csv,keyboard_key
8,2024-10-16 07:49:39,input_1,Ctrl+t,mapping,008_20241016_074530_key_events.csv,shortcut
8,2024-10-16 07:49:39,input_2,win+f+i+r+e+Enter+Ctrl+t+w+Shift+1,mapping,008_20241016_074530_key_events.csv,shortcut
8,2024-10-16 07:49:39,input_3,Up,mapping,008_20241016_074530_key_events.csv,keyboard_key
8,2024-10-16 07:57:09,input_1,Ctrl+t,mapping,008_20241016_074530_key_events.csv,shortcut
8,2024-10-16 07:57:09,input_2,Ctrl+t+w+Shift+1+Enter,mapping,008_20241016_074530_key_events.csv,shortcut
8,2024-10-16 07:57:09,input_3,Up,mapping,008_20241016_074530_key_events.csv,keyboard_key
8,2024-10-16 08:01:17,input_1,Ctrl+t,mapping,008_20241016_074530_key_events.csv,shortcut
8,2024-10-16 08:01:17,input_2,Down,mapping,008_20241016_074530_key_events.csv,keyboard_key
8,2024-10-16 08:01:17,input_3,Up,mapping,008_20241016_074530_key_events.csv,keyboard_key
8,2024-10-16 08:12:54,input_1,Ctrl+t,mapping,008_20241016_074530_key_events.csv,shortcut
8,2024-10-16 08:12:54,input_2,Ctrl+z,mapping,008_20241016_074530_key_events.csv,shortcut
8,2024-10-16 08:12:54,input_3,Up,mapping,008_20241016_074530_key_events.csv,keyboard_key
8,2024-10-17 08:17:02,input_1,Ctrl+t,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 08:17:02,input_2,Ctrl+z,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 08:17:02,input_3,Up,mapping,008_20241017_081658_key_events.csv,keyboard_key
8,2024-10-17 08:27:59,input_1,Ctrl+t,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 08:27:59,input_2,Ctrl+z,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 08:27:59,input_3,Down,mapping,008_20241017_081658_key_events.csv,keyboard_key
8,2024-10-17 08:43:52,input_1,Ctrl+t,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 08:43:52,input_2,Enter,mapping,008_20241017_081658_key_events.csv,keyboard_key
8,2024-10-17 08:43:52,input_3,Down,mapping,008_20241017_081658_key_events.csv,keyboard_key
8,2024-10-17 16:15:40,input_1,Ctrl+t,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 16:15:40,input_2,win+f+i+r+e+Enter,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 16:15:40,input_3,Down,mapping,008_20241017_081658_key_events.csv,keyboard_key
8,2024-10-17 16:17:33,input_1,Ctrl+t,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 16:17:33,input_2,win+1,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 16:17:33,input_3,Down,mapping,008_20241017_081658_key_events.csv,keyboard_key
8,2024-10-17 16:17:47,input_1,Ctrl+t,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 16:17:47,input_2,win+1+Ctrl+t,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 16:17:47,input_3,Down,mapping,008_20241017_081658_key_events.csv,keyboard_key
8,2024-10-17 16:17:57,input_1,Ctrl+t,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 16:17:57,input_2,win+1+Ctrl+t,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 16:17:57,input_3,Down,mapping,008_20241017_081658_key_events.csv,keyboard_key
8,2024-10-17 16:28:06,input_1,Ctrl+t,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 16:28:06,input_2,win+Shift+s,mapping,008_20241017_081658_key_events.csv,shortcut
8,2024-10-17 16:28:06,input_3,Down,mapping,008_20241017_081658_key_events.csv,keyboard_key
8,2024-10-18 16:04:32,input_1,Ctrl+t,mapping,008_20241018_080432_key_events.csv,shortcut
8,2024-10-18 16:04:32,input_2,win+Shift+s,mapping,008_20241018_080432_key_events.csv,shortcut
8,2024-10-18 16:04:32,input_3,Down,mapping,008_20241018_080432_key_events.csv,keyboard_key
9,2024-10-14 09:09:07,input_1,,mapping,009_20241014_090902_key_events.csv,none
9,2024-10-14 09:09:07,input_2,,mapping,009_20241014_090902_key_events.csv,none
9,2024-10-14 09:09:07,input_3,,mapping,009_20241014_090902_key_events.csv,none
9,2024-10-14 09:10:08,input_1,win,mapping,009_20241014_090902_key_events.csv,keyboard_key
9,2024-10-14 09:10:08,input_2,,mapping,009_20241014_090902_key_events.csv,none
9,2024-10-14 09:10:08,input_3,,mapping,009_20241014_090902_key_events.csv,none
9,2024-10-14 09:14:21,input_1,Ctrl+z,mapping,009_20241014_090902_key_events.csv,shortcut
9,2024-10-14 09:14:21,input_2,,mapping,009_20241014_090902_key_events.csv,none
9,2024-10-14 09:14:21,input_3,,mapping,009_20241014_090902_key_events.csv,none
9,2024-10-14 09:14:38,input_1,Ctrl+z,mapping,009_20241014_090902_key_events.csv,shortcut
9,2024-10-14 09:14:38,input_2,,mapping,009_20241014_090902_key_events.csv,none
9,2024-10-14 09:14:38,input_3,Ctrl+t,mapping,009_20241014_090902_key_events.csv,shortcut
9,2024-10-14 12:24:25,input_1,Ctrl+z,mapping,009_20241014_090902_key_events.csv,shortcut
9,2024-10-14 12:24:25,input_2,Shift+1+g+s+c,mapping,009_20241014_090902_key_events.csv,shortcut
9,2024-10-14 12:24:25,input_3,Ctrl+t,mapping,009_20241014_090902_key_events.csv,shortcut
9,2024-10-14 13:19:52,input_1,Ctrl+z,mapping,009_20241014_090902_key_events.csv,shortcut
9,2024-10-14 13:19:52,input_2,Shift+Enter,mapping,009_20241014_090902_key_events.csv,shortcut
9,2024-10-14 13:19:52,input_3,Ctrl+t,mapping,009_20241014_090902_key_events.csv,shortcut
9,2024-10-14 17:05:33,input_1,Ctrl+z,mapping,009_20241014_090902_key_events.csv,shortcut
9,2024-10-14 17:05:33,input_2,Alt+Left,mapping,009_20241014_090902_key_events.csv,shortcut
9,2024-10-14 17:05:33,input_3,Ctrl+t,mapping,009_20241014_090902_key_events.csv,shortcut
9,2024-10-15 09:03:23,input_1,Ctrl+z,mapping,009_20241015_090316_key_events.csv,shortcut
9,2024-10-15 09:03:23,input_2,Alt+Left,mapping,009_20241015_090316_key_events.csv,shortcut
9,2024-10-15 09:03:23,input_3,Ctrl+t,mapping,009_20241015_090316_key_events.csv,shortcut
9,2024-10-16 17:47:27,input_1,Ctrl+z,mapping,009_20241016_084155_key_events.csv,shortcut
9,2024-10-16 17:47:27,input_2,Alt+Left,mapping,009_20241016_084155_key_events.csv,shortcut
9,2024-10-16 17:47:27,input_3,Ctrl+t,mapping,009_20241016_084155_key_events.csv,shortcut
9,2024-10-17 09:01:50,input_1,win+Tab,mapping,009_20241017_090120_key_events.csv,shortcut
9,2024-10-17 09:01:50,input_2,Alt+Left,mapping,009_20241017_090120_key_events.csv,shortcut
9,2024-10-17 09:01:50,input_3,Ctrl+t,mapping,009_20241017_090120_key_events.csv,shortcut
9,2024-10-18 09:05:25,input_1,win+Tab,mapping,009_20241018_090500_key_events.csv,shortcut
9,2024-10-18 09:05:25,input_2,Alt+Left,mapping,009_20241018_090500_key_events.csv,shortcut
9,2024-10-18 09:05:25,input_3,Ctrl+t,mapping,009_20241018_090500_key_events.csv,shortcut
10,2024-10-21 14:36:02,input_1,,mapping,010_20241021_143447_key_events.csv,none
10,2024-10-21 14:36:02,input_2,,mapping,010_20241021_143447_key_events.csv,none
10,2024-10-21 14:36:02,input_3,,mapping,010_20241021_143447_key_events.csv,none
10,2024-10-21 14:36:39,input_1,mouse_left,mapping,010_20241021_143447_key_events.csv,char
10,2024-10-21 14:36:39,input_2,Tab,mapping,010_20241021_143447_key_events.csv,keyboard_key
10,2024-10-21 14:36:39,input_3,Enter,mapping,010_20241021_143447_key_events.csv,keyboard_key
10,2024-10-21 20:34:58,input_1,mouse_left,mapping,010_20241021_143447_key_events.csv,char
10,2024-10-21 20:34:58,input_2,Down,mapping,010_20241021_143447_key_events.csv,keyboard_key
10,2024-10-21 20:34:58,input_3,Enter,mapping,010_20241021_143447_key_events.csv,keyboard_key
10,2024-10-22 22:03:04,input_1,mouse_left,mapping,010_20241022_184543_key_events.csv,char
10,2024-10-22 22:03:04,input_2,Space,mapping,010_20241022_184543_key_events.csv,keyboard_key
10,2024-10-22 22:03:04,input_3,Enter,mapping,010_20241022_184543_key_events.csv,keyboard_key
10,2024-10-22 22:08:58,input_1,mouse_left,mapping,010_20241022_184543_key_events.csv,char
10,2024-10-22 22:08:58,input_2,Enter,mapping,010_20241022_184543_key_events.csv,keyboard_key
10,2024-10-22 22:08:58,input_3,Space,mapping,010_20241022_184543_key_events.csv,keyboard_key
10,2024-10-23 21:32:55,input_1,mouse_left,mapping,010_20241023_173255_key_events.csv,char
10,2024-10-23 21:32:55,input_2,Enter,mapping,010_20241023_173255_key_events.csv,keyboard_key
10,2024-10-23 21:32:55,input_3,.,mapping,010_20241023_173255_key_events.csv,char
10,2024-10-23 22:18:22,input_1,mouse_left,mapping,010_20241023_173255_key_events.csv,char
10,2024-10-23 22:18:22,input_2,Ctrl+s,mapping,010_20241023_173255_key_events.csv,shortcut
10,2024-10-23 22:18:22,input_3,Enter,mapping,010_20241023_173255_key_events.csv,keyboard_key
10,2024-10-24 21:54:30,input_1,mouse_left,mapping,010_20241024_214401_key_events.csv,char
10,2024-10-24 21:54:30,input_2,Ctrl+s,mapping,010_20241024_214401_key_events.csv,shortcut
10,2024-10-24 21:54:30,input_3,nexttrack,mapping,010_20241024_214401_key_events.csv,media_key
10,2024-10-24 22:14:15,input_1,mouse_left,mapping,010_20241024_214401_key_events.csv,char
10,2024-10-24 22:14:15,input_2,nexttrack,mapping,010_20241024_214401_key_events.csv,media_key
10,2024-10-24 22:14:15,input_3,Enter,mapping,010_20241024_214401_key_events.csv,keyboard_key
10,2024-10-25 14:14:46,input_1,mouse_left,mapping,010_20241025_141421_key_events.csv,char
10,2024-10-25 14:14:46,input_2,Ctrl+s,mapping,010_20241025_141421_key_events.csv,shortcut
10,2024-10-25 14:14:46,input_3,Enter,mapping,010_20241025_141421_key_events.csv,keyboard_key
11,2024-10-21 10:05:38,input_1,,mapping,011_20241021_100531_key_events.csv,none
11,2024-10-21 10:05:38,input_2,,mapping,011_20241021_100531_key_events.csv,none
11,2024-10-21 10:05:38,input_3,,mapping,011_20241021_100531_key_events.csv,none
11,2024-10-21 10:15:20,input_1,a,mapping,011_20241021_100531_key_events.csv,char
11,2024-10-21 10:15:20,input_2,,mapping,011_20241021_100531_key_events.csv,none
11,2024-10-21 10:15:20,input_3,b,mapping,011_20241021_100531_key_events.csv,char
11,2024-10-21 22:49:52,input_1,Ctrl+c,mapping,011_20241021_100531_key_events.csv,shortcut
11,2024-10-21 22:49:52,input_2,Ctrl+v,mapping,011_20241021_100531_key_events.csv,shortcut
11,2024-10-21 22:49:52,input_3,Enter,mapping,011_20241021_100531_key_events.csv,keyboard_key
11,2024-10-22 16:02:12,input_1,Ctrl+c,mapping,011_20241022_160026_key_events.csv,shortcut
11,2024-10-22 16:02:12,input_2,Ctrl+v,mapping,011_20241022_160026_key_events.csv,shortcut
11,2024-10-22 16:02:12,input_3,mouse_left,mapping,011_20241022_160026_key_events.csv,char
11,2024-10-23 19:00:58,input_1,Ctrl+c,mapping,011_20241023_190050_key_events.csv,shortcut
11,2024-10-23 19:00:58,input_2,Ctrl+v,mapping,011_20241023_190050_key_events.csv,shortcut
11,2024-10-23 19:00:58,input_3,mouse_left,mapping,011_20241023_190050_key_events.csv,char
11,2024-10-23 21:31:25,input_1,volumedown,mapping,011_20241023_190050_key_events.csv,media_key
11,2024-10-23 21:31:25,input_2,volumeup,mapping,011_20241023_190050_key_events.csv,media_key
11,2024-10-23 21:31:25,input_3,mouse_left,mapping,011_20241023_190050_key_events.csv,char
11,2024-10-25 00:01:38,input_1,volumedown,mapping,011_20241024_195832_key_events.csv,media_key
11,2024-10-25 00:01:38,input_2,Shift+Ctrl+z,mapping,011_20241024_195832_key_events.csv,shortcut
11,2024-10-25 00:01:38,input_3,Ctrl+z,mapping,011_20241024_195832_key_events.csv,shortcut
11,2024-10-25 00:03:09,input_1,volumedown,mapping,011_20241024_195832_key_events.csv,media_key
11,2024-10-25 00:03:09,input_2,Ctrl+y,mapping,011_20241024_195832_key_events.csv,shortcut
11,2024-10-25 00:03:09,input_3,Ctrl+z,mapping,011_20241024_195832_key_events.csv,shortcut
12,2024-10-21 10:38:31,input_1,,mapping,012_20241021_103826_key_events.csv,none
12,2024-10-21 10:38:31,input_2,,mapping,012_20241021_103826_key_events.csv,none
12,2024-10-21 10:38:31,input_3,,mapping,012_20241021_103826_key_events.csv,none
12,2024-10-21 10:39:46,input_1,Ctrl+c,mapping,012_20241021_103826_key_events.csv,shortcut
12,2024-10-21 10:39:46,input_2,,mapping,012_20241021_103826_key_events.csv,none
12,2024-10-21 10:39:46,input_3,,mapping,012_20241021_103826_key_events.csv,none
12,2024-10-21 10:56:54,input_1,Ctrl+c,mapping,012_20241021_103826_key_events.csv,shortcut
12,2024-10-21 10:56:54,input_2,,mapping,012_20241021_103826_key_events.csv,none
12,2024-10-21 10:56:54,input_3,Shift+backspace,mapping,012_20241021_103826_key_events.csv,shortcut
12,2024-10-21 10:57:12,input_1,Ctrl+c,mapping,012_20241021_103826_key_events.csv,shortcut
12,2024-10-21 10:57:12,input_2,Ctrl+v,mapping,012_20241021_103826_key_events.csv,shortcut
12,2024-10-21 10:57:12,input_3,Shift+backspace,mapping,012_20241021_103826_key_events.csv,shortcut
12,2024-10-21 11:20:48,input_1,r,mapping,012_20241021_103826_key_events.csv,char
12,2024-10-21 11:20:48,input_2,Ctrl+v,mapping,012_20241021_103826_key_events.csv,shortcut
12,2024-10-21 11:20:48,input_3,Shift+backspace,mapping,012_20241021_103826_key_events.csv,shortcut
12,2024-10-21 15:57:59,input_1,r,mapping,012_20241021_103826_key_events.csv,char
12,2024-10-21 15:57:59,input_2,v,mapping,012_20241021_103826_key_events.csv,char
12,2024-10-21 15:57:59,input_3,Shift+backspace,mapping,012_20241021_103826_key_events.csv,shortcut
12,2024-10-22 09:15:31,input_1,r,mapping,012_20241022_091527_key_events.csv,char
12,2024-10-22 09:15:31,input_2,v,mapping,012_20241022_091527_key_events.csv,char
12,2024-10-22 09:15:31,input_3,Shift+backspace,mapping,012_20241022_091527_key_events.csv,shortcut
