user_id,key,mapped_to,first_down_time,up_time,down_count,filename
11,Key.f24,Ctrl+z,2024-10-25 04:31:14,2024-10-25 04:31:16,2,011_20241024_195832_key_events.csv
11,Key.f24,Ctrl+z,2024-10-25 04:19:31,2024-10-25 04:19:51,2,011_20241024_195832_key_events.csv
11,Key.f24,Ctrl+z,2024-10-25 04:19:29,2024-10-25 04:19:29,2,011_20241024_195832_key_events.csv
11,Key.f24,Ctrl+z,2024-10-25 04:18:54,2024-10-25 04:19:27,2,011_20241024_195832_key_events.csv
11,Key.f24,Ctrl+z,2024-10-25 04:10:06,2024-10-25 04:10:07,2,011_20241024_195832_key_events.csv
11,Key.f24,Ctrl+z,2024-10-25 04:02:20,2024-10-25 04:02:20,2,011_20241024_195832_key_events.csv
11,Key.f24,Ctrl+z,2024-10-25 03:58:10,2024-10-25 03:58:11,2,011_20241024_195832_key_events.csv
11,Key.f24,Ctrl+z,2024-10-25 03:58:07,2024-10-25 03:58:08,2,011_20241024_195832_key_events.csv
11,Key.f23,volumeup,2024-10-23 21:32:05,2024-10-23 21:32:05,2,011_20241023_190050_key_events.csv
11,Key.f23,Ctrl+y,2024-10-25 04:31:13,2024-10-25 04:31:19,2,011_20241024_195832_key_events.csv
11,Key.f23,Ctrl+y,2024-10-25 04:19:33,2024-10-25 04:23:15,2,011_20241024_195832_key_events.csv
11,Key.f23,Ctrl+y,2024-10-25 04:02:13,2024-10-25 04:02:14,2,011_20241024_195832_key_events.csv
10,Key.f24,Space,2024-10-23 18:07:32,2024-10-23 18:07:34,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 18:06:12,2024-10-23 18:06:13,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 18:02:02,2024-10-23 18:02:05,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 18:01:49,2024-10-23 18:01:50,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 18:01:40,2024-10-23 18:01:46,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 18:01:24,2024-10-23 18:01:26,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 17:55:22,2024-10-23 17:55:40,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 17:54:09,2024-10-23 17:54:14,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 17:53:57,2024-10-23 17:54:03,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 17:52:12,2024-10-23 17:52:12,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 17:50:02,2024-10-23 17:52:07,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 17:49:51,2024-10-23 17:49:54,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 17:46:01,2024-10-23 17:46:02,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 17:43:48,2024-10-23 17:45:38,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 17:40:22,2024-10-23 17:40:26,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 17:40:11,2024-10-23 17:40:16,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 17:37:59,2024-10-23 17:38:45,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-22 23:08:52,2024-10-23 17:37:58,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-22 23:08:24,2024-10-22 23:08:45,2,010_20241022_184543_key_events.csv
10,Key.f24,Space,2024-10-22 23:08:23,2024-10-22 23:08:23,2,010_20241022_184543_key_events.csv
10,Key.f24,Space,2024-10-22 23:07:49,2024-10-22 23:08:09,2,010_20241022_184543_key_events.csv
10,Key.f24,Space,2024-10-22 23:07:39,2024-10-22 23:07:42,2,010_20241022_184543_key_events.csv
10,Key.f24,Space,2024-10-22 23:07:23,2024-10-22 23:07:28,2,010_20241022_184543_key_events.csv
10,Key.f24,Space,2024-10-23 18:16:57,2024-10-23 18:16:58,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 18:19:26,2024-10-23 18:19:28,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 18:19:36,2024-10-23 18:19:37,2,010_20241023_173255_key_events.csv
11,Key.f22,volumedown,2024-10-23 23:06:51,2024-10-23 23:06:57,2,011_20241023_190050_key_events.csv
11,Key.f23,Ctrl+v,2024-10-22 02:23:27,2024-10-22 02:23:27,2,011_20241021_100531_key_events.csv
11,Key.f22,volumedown,2024-10-25 13:33:46,2024-10-25 13:33:46,2,011_20241025_131404_key_events.csv
11,Key.f22,volumedown,2024-10-25 13:14:22,2024-10-25 13:14:25,2,011_20241025_131404_key_events.csv
11,Key.f22,volumedown,2024-10-24 23:59:05,2024-10-24 23:59:08,2,011_20241024_195832_key_events.csv
11,Key.f22,volumedown,2024-10-24 23:15:50,2024-10-24 23:15:51,2,011_20241024_195832_key_events.csv
11,Key.f22,volumedown,2024-10-24 23:15:49,2024-10-24 23:15:50,2,011_20241024_195832_key_events.csv
11,Key.f22,volumedown,2024-10-24 21:46:32,2024-10-24 21:46:33,2,011_20241024_195832_key_events.csv
11,Key.f22,volumedown,2024-10-24 20:13:48,2024-10-24 20:13:49,2,011_20241024_195832_key_events.csv
11,Key.f22,volumedown,2024-10-24 19:58:47,2024-10-24 19:58:48,2,011_20241024_195832_key_events.csv
11,Key.f22,volumedown,2024-10-24 00:53:29,2024-10-24 01:01:48,2,011_20241023_190050_key_events.csv
11,Key.f22,volumedown,2024-10-23 22:49:00,2024-10-23 23:06:49,2,011_20241023_190050_key_events.csv
10,Key.f24,Space,2024-10-23 18:24:23,2024-10-23 18:24:27,2,010_20241023_173255_key_events.csv
11,Key.f22,volumedown,2024-10-23 22:29:33,2024-10-23 22:29:43,2,011_20241023_190050_key_events.csv
11,Key.f22,volumedown,2024-10-23 22:21:52,2024-10-23 22:21:53,2,011_20241023_190050_key_events.csv
11,Key.f22,volumedown,2024-10-23 21:35:42,2024-10-23 21:35:42,2,011_20241023_190050_key_events.csv
11,Key.f22,volumedown,2024-10-23 21:31:38,2024-10-23 21:31:51,2,011_20241023_190050_key_events.csv
11,Key.f22,Ctrl+c,2024-10-22 02:23:20,2024-10-22 02:23:20,2,011_20241021_100531_key_events.csv
10,Key.f24,nexttrack,2024-10-24 22:00:32,2024-10-24 22:00:34,2,010_20241024_214401_key_events.csv
10,Key.f24,Space,2024-10-23 18:27:50,2024-10-23 21:31:42,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 18:27:46,2024-10-23 18:27:47,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 18:27:04,2024-10-23 18:27:27,2,010_20241023_173255_key_events.csv
10,Key.f24,Space,2024-10-23 18:26:30,2024-10-23 18:26:31,2,010_20241023_173255_key_events.csv
9,Key.f22,win,2024-10-14 09:10:11,2024-10-14 09:10:11,2,009_20241014_090902_key_events.csv
8,Key.f24,Ctrl+v,2024-10-14 10:39:08,2024-10-14 10:39:58,2,008_20241014_083344_key_events.csv
9,Key.f22,Ctrl+z,2024-10-14 13:09:04,2024-10-14 16:57:01,2,009_20241014_090902_key_events.csv
6,Key.f23,Ctrl+v,2024-10-10 10:50:09,2024-10-10 10:50:33,2,006_20241010_091411_key_events.csv
6,Key.f24,Right,2024-10-11 11:03:57,2024-10-11 11:03:58,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:03:51,2024-10-11 11:03:52,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:03:40,2024-10-11 11:03:41,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:03:20,2024-10-11 11:03:24,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:03:14,2024-10-11 11:03:16,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:03:00,2024-10-11 11:03:01,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:02:45,2024-10-11 11:02:47,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:02:37,2024-10-11 11:02:39,2,006_20241011_091340_key_events.csv
6,Key.f24,Ctrl+a,2024-10-08 14:32:09,2024-10-08 15:18:34,2,006_20241008_092323_key_events.csv
6,Key.f23,volumedown,2024-10-09 16:00:24,2024-10-09 16:00:25,2,006_20241009_084415_key_events.csv
6,Key.f23,mouse_left,2024-10-07 14:44:45,2024-10-07 14:44:52,2,006_20241007_130239_key_events.csv
6,Key.f23,mouse_left,2024-10-07 14:36:33,2024-10-07 14:36:33,2,006_20241007_130239_key_events.csv
6,Key.f23,mouse_left,2024-10-07 14:36:29,2024-10-07 14:36:30,2,006_20241007_130239_key_events.csv
6,Key.f23,mouse_left,2024-10-07 14:36:28,2024-10-07 14:36:29,2,006_20241007_130239_key_events.csv
6,Key.f23,mouse_left,2024-10-07 14:36:25,2024-10-07 14:36:26,2,006_20241007_130239_key_events.csv
6,Key.f23,mouse_left,2024-10-07 14:27:37,2024-10-07 14:29:06,2,006_20241007_130239_key_events.csv
6,Key.f23,mouse_left,2024-10-07 13:48:52,2024-10-07 13:48:59,2,006_20241007_130239_key_events.csv
6,Key.f23,mouse_left,2024-10-07 13:41:15,2024-10-07 13:41:15,2,006_20241007_130239_key_events.csv
6,Key.f23,mouse_left,2024-10-07 13:40:44,2024-10-07 13:40:46,2,006_20241007_130239_key_events.csv
6,Key.f23,mouse_left,2024-10-07 13:40:39,2024-10-07 13:40:42,2,006_20241007_130239_key_events.csv
6,Key.f23,mouse_left,2024-10-07 13:40:21,2024-10-07 13:40:21,2,006_20241007_130239_key_events.csv
6,Key.f24,Right,2024-10-11 11:04:02,2024-10-11 11:04:03,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:04:36,2024-10-11 11:04:37,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:04:41,2024-10-11 11:04:42,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 13:18:17,2024-10-11 13:18:18,2,006_20241011_091340_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 10:28:59,2024-10-14 10:29:00,2,007_20241014_094101_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 10:18:07,2024-10-14 10:21:02,2,007_20241014_094101_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 10:17:19,2024-10-14 10:17:19,2,007_20241014_094101_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 10:16:19,2024-10-14 10:17:15,2,007_20241014_094101_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 10:06:13,2024-10-14 10:06:14,2,007_20241014_094101_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 10:05:07,2024-10-14 10:05:09,2,007_20241014_094101_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 09:50:17,2024-10-14 09:52:17,2,007_20241014_094101_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 09:46:28,2024-10-14 09:46:31,2,007_20241014_094101_key_events.csv
6,Key.f24,playpause,2024-10-09 15:52:46,2024-10-09 15:52:48,2,006_20241009_084415_key_events.csv
6,Key.f24,Right,2024-10-11 11:30:16,2024-10-11 11:30:17,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:04:45,2024-10-11 11:04:46,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:08:01,2024-10-11 11:09:26,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:07:06,2024-10-11 11:07:06,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:07:01,2024-10-11 11:07:03,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:06:58,2024-10-11 11:06:59,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:06:01,2024-10-11 11:06:02,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:06:00,2024-10-11 11:06:00,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:05:57,2024-10-11 11:05:57,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:05:54,2024-10-11 11:05:55,2,006_20241011_091340_key_events.csv
6,Key.f24,Right,2024-10-11 11:04:48,2024-10-11 11:04:49,2,006_20241011_091340_key_events.csv
6,Key.f23,mouse_left,2024-10-07 13:20:06,2024-10-07 13:20:13,2,006_20241007_130239_key_events.csv
6,Key.f23,Ctrl+v,2024-10-10 10:32:34,2024-10-10 10:33:12,2,006_20241010_091411_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 11:28:37,2024-10-14 11:28:40,2,007_20241014_094101_key_events.csv
6,Key.f23,Ctrl+v,2024-10-09 16:24:11,2024-10-09 16:24:37,2,006_20241009_084415_key_events.csv
6,Key.f22,Ctrl+c,2024-10-08 13:57:06,2024-10-08 13:58:19,2,006_20241008_092323_key_events.csv
6,Key.f22,Ctrl+c,2024-10-08 10:58:11,2024-10-08 10:58:25,2,006_20241008_092323_key_events.csv
6,Key.f22,Ctrl+c,2024-10-08 09:53:50,2024-10-08 10:10:48,2,006_20241008_092323_key_events.csv
6,Key.f22,Ctrl+c,2024-10-07 15:25:11,2024-10-07 15:25:23,2,006_20241007_130239_key_events.csv
5,Key.f24,Enter,2024-10-10 11:02:47,2024-10-10 11:03:52,2,005_20241010_084517_key_events.csv
5,Key.f24,Enter,2024-10-10 10:05:07,2024-10-10 10:59:20,2,005_20241010_084517_key_events.csv
5,Key.f24,Enter,2024-10-09 11:45:38,2024-10-09 17:46:37,2,005_20241009_085417_key_events.csv
5,Key.f24,Enter,2024-10-09 11:35:57,2024-10-09 11:36:28,2,005_20241009_085417_key_events.csv
5,Key.f24,Enter,2024-10-09 11:28:25,2024-10-09 11:31:10,2,005_20241009_085417_key_events.csv
5,Key.f24,Enter,2024-10-09 11:17:22,2024-10-09 11:19:12,2,005_20241009_085417_key_events.csv
5,Key.f24,Enter,2024-10-09 10:58:10,2024-10-09 11:00:26,2,005_20241009_085417_key_events.csv
5,Key.f24,Enter,2024-10-08 17:37:08,2024-10-08 17:38:52,2,005_20241008_091404_key_events.csv
5,Key.f24,Enter,2024-10-08 17:21:18,2024-10-08 17:21:21,2,005_20241008_091404_key_events.csv
5,Key.f24,Enter,2024-10-08 17:20:52,2024-10-08 17:20:57,2,005_20241008_091404_key_events.csv
5,Key.f24,Enter,2024-10-08 11:47:06,2024-10-08 15:59:26,2,005_20241008_091404_key_events.csv
5,Key.f24,Enter,2024-10-07 17:33:27,2024-10-07 17:34:13,2,005_20241007_093148_key_events.csv
5,Key.f24,Down,2024-10-08 20:24:10,2024-10-08 20:24:12,2,005_20241008_091404_key_events.csv
5,Key.f24,Down,2024-10-08 20:23:22,2024-10-08 20:23:32,2,005_20241008_091404_key_events.csv
5,Key.f24,Down,2024-10-08 20:22:38,2024-10-08 20:22:44,2,005_20241008_091404_key_events.csv
5,Key.f24,Down,2024-10-08 20:22:04,2024-10-08 20:22:12,2,005_20241008_091404_key_events.csv
5,Key.f24,Down,2024-10-08 20:21:07,2024-10-08 20:21:36,2,005_20241008_091404_key_events.csv
6,Key.f22,Ctrl+c,2024-10-08 14:30:27,2024-10-08 14:30:28,2,006_20241008_092323_key_events.csv
6,Key.f22,Ctrl+c,2024-10-08 14:55:23,2024-10-08 14:55:27,2,006_20241008_092323_key_events.csv
6,Key.f22,Ctrl+c,2024-10-08 15:20:17,2024-10-08 15:21:37,2,006_20241008_092323_key_events.csv
6,Key.f23,Ctrl+v,2024-10-07 15:21:39,2024-10-07 15:21:53,2,006_20241007_130239_key_events.csv
6,Key.f23,Ctrl+v,2024-10-09 15:30:10,2024-10-09 15:30:38,2,006_20241009_084415_key_events.csv
6,Key.f23,Ctrl+v,2024-10-09 14:28:18,2024-10-09 15:13:31,2,006_20241009_084415_key_events.csv
6,Key.f23,Ctrl+v,2024-10-08 16:05:52,2024-10-08 16:23:43,2,006_20241008_092323_key_events.csv
6,Key.f23,Ctrl+v,2024-10-08 15:21:40,2024-10-08 15:22:57,2,006_20241008_092323_key_events.csv
6,Key.f23,Ctrl+v,2024-10-08 14:32:09,2024-10-08 14:54:47,2,006_20241008_092323_key_events.csv
6,Key.f23,Ctrl+v,2024-10-08 14:30:28,2024-10-08 14:30:36,2,006_20241008_092323_key_events.csv
6,Key.f23,Ctrl+v,2024-10-08 11:31:01,2024-10-08 13:43:06,2,006_20241008_092323_key_events.csv
6,Key.f23,Ctrl+v,2024-10-08 09:53:11,2024-10-08 09:53:55,2,006_20241008_092323_key_events.csv
6,Key.f23,Ctrl+v,2024-10-07 15:27:28,2024-10-07 15:52:52,2,006_20241007_130239_key_events.csv
6,Key.f22,volumeup,2024-10-09 15:50:59,2024-10-09 15:51:00,2,006_20241009_084415_key_events.csv
6,Key.f22,Ctrl+c,2024-10-08 15:43:10,2024-10-08 16:03:36,2,006_20241008_092323_key_events.csv
6,Key.f22,volumeup,2024-10-09 15:50:57,2024-10-09 15:50:58,2,006_20241009_084415_key_events.csv
6,Key.f22,Down,2024-10-11 11:11:50,2024-10-11 11:11:53,2,006_20241011_091340_key_events.csv
6,Key.f22,Down,2024-10-11 11:06:24,2024-10-11 11:07:49,2,006_20241011_091340_key_events.csv
6,Key.f22,Ctrl+c,2024-10-10 15:06:18,2024-10-10 15:06:50,2,006_20241010_091411_key_events.csv
6,Key.f22,Ctrl+c,2024-10-10 14:47:11,2024-10-10 14:54:55,2,006_20241010_091411_key_events.csv
6,Key.f22,Ctrl+c,2024-10-10 10:39:32,2024-10-10 10:48:15,2,006_20241010_091411_key_events.csv
6,Key.f22,Ctrl+c,2024-10-09 16:23:11,2024-10-09 16:23:12,2,006_20241009_084415_key_events.csv
6,Key.f22,Ctrl+c,2024-10-09 15:30:09,2024-10-09 15:30:36,2,006_20241009_084415_key_events.csv
6,Key.f22,Ctrl+c,2024-10-08 16:31:56,2024-10-08 16:32:32,2,006_20241008_092323_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 10:54:34,2024-10-14 10:57:48,2,007_20241014_094101_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 13:54:55,2024-10-14 13:54:57,2,007_20241014_094101_key_events.csv
8,Key.f24,Up,2024-10-15 08:04:13,2024-10-15 08:15:03,2,008_20241015_080112_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 16:33:53,2024-10-16 11:53:54,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:52:55,2024-10-16 12:53:06,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:44:01,2024-10-16 12:47:48,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:43:30,2024-10-16 12:43:31,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:38:52,2024-10-16 12:38:55,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:37:20,2024-10-16 12:37:26,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:36:06,2024-10-16 12:36:15,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:33:22,2024-10-16 12:33:23,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:30:08,2024-10-16 12:30:18,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:27:44,2024-10-16 12:28:50,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:26:35,2024-10-16 12:26:41,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:25:31,2024-10-16 12:25:38,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:24:02,2024-10-16 12:24:03,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:22:54,2024-10-16 12:22:57,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:21:48,2024-10-16 12:22:41,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:21:00,2024-10-16 12:21:08,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:19:02,2024-10-16 12:19:04,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:15:48,2024-10-16 12:16:05,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:12:35,2024-10-16 12:13:14,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:12:10,2024-10-16 12:12:11,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:11:44,2024-10-16 12:11:51,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:11:33,2024-10-16 12:11:36,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 12:57:33,2024-10-16 12:57:38,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:03:35,2024-10-16 13:04:35,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:04:57,2024-10-16 13:05:58,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:29:47,2024-10-16 13:30:10,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 14:56:56,2024-10-16 14:57:14,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:57:49,2024-10-16 13:57:55,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:56:41,2024-10-16 13:57:21,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:47:17,2024-10-16 13:47:32,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:46:53,2024-10-16 13:46:57,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:46:48,2024-10-16 13:46:50,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:45:02,2024-10-16 13:45:04,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:43:00,2024-10-16 13:43:05,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:38:16,2024-10-16 13:40:06,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:26:08,2024-10-16 13:26:10,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:07:33,2024-10-16 13:08:04,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:25:24,2024-10-16 13:25:25,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:25:23,2024-10-16 13:25:23,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:22:54,2024-10-16 13:23:02,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:22:04,2024-10-16 13:22:12,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:21:37,2024-10-16 13:21:47,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:18:24,2024-10-16 13:18:36,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:11:38,2024-10-16 13:12:07,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:10:51,2024-10-16 13:10:56,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 13:09:10,2024-10-16 13:09:25,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 11:57:04,2024-10-16 11:57:16,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 16:29:48,2024-10-15 16:30:31,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 14:18:38,2024-10-14 14:20:22,2,007_20241014_094101_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 16:23:39,2024-10-15 16:28:30,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 14:31:45,2024-10-15 14:31:59,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 14:23:47,2024-10-15 14:27:03,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 14:20:41,2024-10-15 14:20:46,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 14:20:02,2024-10-15 14:20:18,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 14:18:42,2024-10-15 14:18:43,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 14:15:26,2024-10-15 14:15:28,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 14:10:40,2024-10-15 14:13:35,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 14:06:29,2024-10-15 14:10:10,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 13:59:32,2024-10-15 13:59:52,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 13:55:38,2024-10-15 13:57:34,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 13:52:37,2024-10-15 13:53:42,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 13:49:35,2024-10-15 13:51:31,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 13:46:08,2024-10-15 13:46:13,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 12:04:33,2024-10-15 12:04:34,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 11:49:46,2024-10-15 12:03:37,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 10:58:23,2024-10-15 11:44:47,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 10:38:18,2024-10-15 10:38:27,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 10:35:19,2024-10-15 10:36:16,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 15:30:05,2024-10-14 15:34:52,2,007_20241014_094101_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 14:57:51,2024-10-14 14:59:57,2,007_20241014_094101_key_events.csv
7,Key.f22,Alt+Tab,2024-10-14 14:27:16,2024-10-14 14:57:42,2,007_20241014_094101_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 14:33:32,2024-10-15 14:36:30,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 14:41:17,2024-10-15 15:02:50,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:15:15,2024-10-15 15:15:54,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:51:06,2024-10-15 15:52:24,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 16:19:26,2024-10-15 16:19:44,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 16:14:13,2024-10-15 16:14:28,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 16:13:46,2024-10-15 16:13:47,2,007_20241015_103238_key_events.csv
